date/time	settlement id	type	order id	sku	description	quantity	marketplace	account type	fulfillment	order city	order state	order postal	tax collection model	product sales	product sales tax	shipping credits	shipping credits tax	gift wrap credits	giftwrap credits tax	Regulatory Fee	Tax On Regulatory Fee	promotional rebates	promotional rebates tax	marketplace withheld tax	selling fees	fba fees	other transaction fees	other	total
Aug 25, 2023 7:10:29 PM PST	20000000043	Order	111-8105832-7128174	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	52390	MarketplaceFacilitator	79.99	6.74	0	0	0	0	0	0	-4.0	0	-6.74	-9.62	-2.73	0	0	63.64
Aug 27, 2023 8:32:38 PM PST	20000000044	Order	111-3446428-8389750	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	13172	MarketplaceFacilitator	119.99	10.62	0	0	0	0	0	0	-6.0	0	-10.62	-11.02	-3.2	0	0	99.77
Aug 28, 2023 6:00:00 AM PST	20000000044	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-557.11	0	-557.11
Aug 28, 2023 6:53:42 AM PST	20000000044	Order	111-5826554-1230406	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	21247	MarketplaceFacilitator	34.99	1.95	0	0	0	0	0	0	-0.0	0	-1.95	-2.93	-4.4	0	0	27.66
Aug 29, 2023 3:28:38 PM PST	20000000044	Order	111-9778944-5339561	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	DENVER	CO	12981	MarketplaceFacilitator	79.99	5.33	0	0	0	0	0	0	-8.0	0	-5.33	-10.54	-2.92	0	0	58.53
Aug 29, 2023 8:07:29 PM PST	20000000043	Refund	111-3619042-3322104	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	46170	MarketplaceFacilitator	-159.98	-15.35	0	0	0	0	0	0	0	0	15.35	14.82	0	0	0	-145.16
Aug 31, 2023 6:00:00 AM PST	20000000044	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-524.37	0	-524.37
Sep 4, 2023 6:00:00 AM PST	20000000044	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-499.5	0	-499.5
Sep 4, 2023 4:07:00 PM PST	20000000043	Refund	111-1690923-6357242	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	66925	MarketplaceFacilitator	-119.99	-8.5	0	0	0	0	0	0	0	0	8.5	13.51	0	0	0	-106.48
Sep 5, 2023 2:32:38 AM PST	20000000044	Order	111-5285846-3857489	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	SEATTLE	WA	97590	MarketplaceFacilitator	79.98	4.07	0	0	0	0	0	0	-0.0	0	-4.07	-9.66	-7.65	0	0	62.67
Sep 5, 2023 6:00:00 AM PST	20000000044	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-643.51	0	-643.51
Sep 6, 2023 2:27:44 AM PST	20000000044	Order	111-2810117-1320081	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	18729	MarketplaceFacilitator	59.99	4.17	0	0	0	0	0	0	-0.0	0	-4.17	-5.94	-4.2	0	0	49.85
Sep 6, 2023 6:02:20 AM PST	20000000044	Order	111-9918107-2476741	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	76655	MarketplaceFacilitator	34.99	3.46	0	0	0	0	0	0	-3.5	0	-3.46	-3.04	-3.13	0	0	25.32
Sep 7, 2023 3:06:56 AM PST	20000000044	Order	111-7600153-3634111	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	12816	MarketplaceFacilitator	119.97	6.24	0	0	0	0	0	0	-6.0	0	-6.24	-17.34	-9.33	0	0	87.3
Sep 7, 2023 10:00:00 AM PST	20000000044	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-155.06	-155.06
Sep 7, 2023 11:45:45 AM PST	20000000044	Order	111-5700872-4784649	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	46159	MarketplaceFacilitator	34.99	3.17	0	0	0	0	0	0	-0.0	0	-3.17	-4.33	-4.26	0	0	26.4
Sep 7, 2023 8:20:59 PM PST	20000000044	Order	111-8001691-5032585	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	60096	MarketplaceFacilitator	59.99	4.56	0	0	0	0	0	0	-0.0	0	-4.56	-7.65	-4.25	0	0	48.09
Sep 9, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-150.79	0	-150.79
Sep 10, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-536.87	0	-536.87
Sep 11, 2023 3:38:51 AM PST	20000000045	Order	111-4394202-3317095	MS-3301-ERG	Ergonomic Wireless Mouse	3	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	89346	MarketplaceFacilitator	179.97	11.96	0	0	0	0	0	0	-0.0	0	-11.96	-21.23	-8.74	0	0	150.0
Sep 12, 2023 2:26:07 AM PST	20000000045	Order	111-3651604-6326702	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	27727	MarketplaceFacilitator	69.98	5.0	0	0	0	0	0	0	-7.0	0	-5.0	-10.05	-8.08	0	0	44.85
Sep 13, 2023 1:51:41 AM PST	20000000045	Order	111-6089336-8432381	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	SEATTLE	WA	13864	MarketplaceFacilitator	239.98	21.18	0	0	0	0	0	0	-12.0	0	-21.18	-33.98	-6.66	0	0	187.34
Sep 13, 2023 2:37:03 PM PST	20000000045	Order	111-5477211-4874049	SL-5501-GRY	Laptop Stand Adjustable Grey	3	amazon.com	Standard Orders	Amazon	ATLANTA	GA	29917	MarketplaceFacilitator	104.97	9.34	0	0	0	0	0	0	-10.5	0	-9.34	-9.18	-8.61	0	0	76.68
Sep 14, 2023 2:32:38 AM PST	20000000044	Refund	111-5551347-1890622	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	SEATTLE	WA	97590	MarketplaceFacilitator	-79.98	-4.07	0	0	0	0	0	0	0	0	4.07	7.73	0	0	0	-72.25
Sep 14, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-412.48	0	-412.48
Sep 15, 2023 8:15:07 AM PST	20000000045	Order	111-8864546-7273997	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	20417	MarketplaceFacilitator	79.99	6.75	0	0	0	0	0	0	-8.0	0	-6.75	-9.07	-3.5	0	0	59.42
Sep 15, 2023 11:10:20 AM PST	20000000045	Order	111-5527477-7929728	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	SEATTLE	WA	31467	MarketplaceFacilitator	59.99	3.58	0	0	0	0	0	0	-0.0	0	-3.58	-4.93	-4.03	0	0	51.03
Sep 15, 2023 3:13:27 PM PST	20000000045	Order	111-9219877-6450844	SL-5501-GRY	Laptop Stand Adjustable Grey	3	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	36812	MarketplaceFacilitator	104.97	5.6	0	0	0	0	0	0	-10.5	0	-5.6	-15.21	-13.41	0	0	65.85
Sep 16, 2023 4:25:17 AM PST	20000000045	Order	111-9995261-9811906	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	15482	MarketplaceFacilitator	79.99	6.43	0	0	0	0	0	0	-4.0	0	-6.43	-11.01	-3.94	0	0	61.04
Sep 17, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-516.52	0	-516.52
Sep 19, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-238.2	0	-238.2
Sep 21, 2023 6:00:00 AM PST	20000000045	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-502.02	0	-502.02
Sep 23, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-393.24	0	-393.24
Sep 24, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-375.33	0	-375.33
Sep 25, 2023 4:22:00 PM PST	20000000046	Order	111-9702386-7637254	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	24328	MarketplaceFacilitator	69.98	5.08	0	0	0	0	0	0	-0.0	0	-5.08	-9.65	-5.17	0	0	55.16
Sep 25, 2023 8:32:38 PM PST	20000000044	Refund	111-4917305-4350161	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	13172	MarketplaceFacilitator	-119.99	-10.62	0	0	0	0	0	0	0	0	10.62	8.82	0	0	0	-111.17
Sep 26, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-242.82	0	-242.82
Sep 26, 2023 9:57:53 PM PST	20000000046	Order	111-5796850-8740121	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	92660	MarketplaceFacilitator	79.99	7.85	0	0	0	0	0	0	-0.0	0	-7.85	-7.46	-3.38	0	0	69.15
Sep 27, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-524.96	0	-524.96
Sep 29, 2023 5:21:14 AM PST	20000000046	Order	111-9399643-2898704	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	77760	MarketplaceFacilitator	119.99	11.42	0	0	0	0	0	0	-0.0	0	-11.42	-13.49	-3.79	0	0	102.71
Sep 29, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-279.68	0	-279.68
Oct 1, 2023 3:06:56 AM PST	20000000044	Refund	111-6904121-6962255	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	12816	MarketplaceFacilitator	-119.97	-6.24	0	0	0	0	0	0	0	0	6.24	13.87	0	0	0	-106.1
Oct 2, 2023 2:26:07 AM PST	20000000045	Refund	111-2986209-4089276	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	27727	MarketplaceFacilitator	-69.98	-5.0	0	0	0	0	0	0	0	0	5.0	8.04	0	0	0	-61.94
Oct 3, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-370.37	0	-370.37
Oct 4, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-584.18	0	-584.18
Oct 6, 2023 6:00:00 AM PST	20000000046	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-189.9	0	-189.9
Oct 7, 2023 2:17:15 AM PST	20000000046	Order	111-8611499-4387856	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	BALTIMORE	MD	81618	MarketplaceFacilitator	119.97	6.81	0	0	0	0	0	0	-0.0	0	-6.81	-13.07	-10.21	0	0	96.69
Oct 7, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-338.86	0	-338.86
Oct 7, 2023 10:00:00 AM PST	20000000047	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-101.63	-101.63
Oct 7, 2023 12:41:31 PM PST	20000000047	Order	111-2529935-2915369	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	BALTIMORE	MD	95010	MarketplaceFacilitator	79.99	7.63	0	0	0	0	0	0	-0.0	0	-7.63	-10.86	-3.94	0	0	65.19
Oct 9, 2023 3:32:25 PM PST	20000000047	Order	111-7353173-7385526	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	60343	MarketplaceFacilitator	34.99	3.02	0	0	0	0	0	0	-0.0	0	-3.02	-5.19	-3.72	0	0	26.08
Oct 9, 2023 6:17:04 PM PST	20000000047	Order	111-5844933-4031576	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	CHICAGO	IL	16725	MarketplaceFacilitator	159.98	11.36	0	0	0	0	0	0	-8.0	0	-11.36	-16.26	-8.07	0	0	127.65
Oct 10, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-182.13	0	-182.13
Oct 11, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-442.82	0	-442.82
Oct 12, 2023 8:39:52 PM PST	20000000047	Order	111-1096478-9278999	WX-1002-WHT	Premium Wireless Headphones White	3	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	91600	MarketplaceFacilitator	239.97	21.18	0	0	0	0	0	0	-12.0	0	-21.18	-19.4	-10.49	0	0	198.08
Oct 13, 2023 2:04:28 AM PST	20000000047	Order	111-5665960-4483580	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	63759	MarketplaceFacilitator	39.99	2.88	0	0	0	0	0	0	-4.0	0	-2.88	-4.88	-2.51	0	0	28.6
Oct 15, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-392.6	0	-392.6
Oct 16, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-154.75	0	-154.75
Oct 17, 2023 3:32:25 PM PST	20000000047	Refund	111-6623607-3518087	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	60343	MarketplaceFacilitator	-34.99	-3.02	0	0	0	0	0	0	0	0	3.02	4.15	0	0	0	-30.84
Oct 17, 2023 11:05:08 PM PST	20000000047	Order	111-1822609-2826831	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	97424	MarketplaceFacilitator	79.99	6.31	0	0	0	0	0	0	-0.0	0	-6.31	-9.78	-3.16	0	0	67.05
Oct 18, 2023 3:22:45 AM PST	20000000047	Order	111-3976601-8639301	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	90096	MarketplaceFacilitator	79.99	6.64	0	0	0	0	0	0	-8.0	0	-6.64	-10.32	-3.64	0	0	58.03
Oct 19, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-525.9	0	-525.9
Oct 20, 2023 2:04:28 AM PST	20000000047	Refund	111-1923819-6855581	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	63759	MarketplaceFacilitator	-39.99	-2.88	0	0	0	0	0	0	0	0	2.88	3.9	0	0	0	-36.09
Oct 20, 2023 6:00:00 AM PST	20000000047	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-482.66	0	-482.66
Oct 21, 2023 6:00:00 AM PST	20000000048	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-198.42	0	-198.42
Oct 22, 2023 6:00:00 AM PST	20000000048	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-337.83	0	-337.83
Oct 22, 2023 8:28:28 PM PST	20000000048	Order	111-2089275-5912917	KB-2201-RGB	Mechanical Gaming Keyboard RGB	3	amazon.com	Standard Orders	Amazon	MIAMI	FL	49229	MarketplaceFacilitator	359.97	23.81	0	0	0	0	0	0	-18.0	0	-23.81	-51.41	-12.42	0	0	278.14
Oct 25, 2023 2:20:09 AM PST	20000000048	Order	111-1976175-2833787	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	53150	MarketplaceFacilitator	79.99	6.11	0	0	0	0	0	0	-8.0	0	-6.11	-9.34	-3.89	0	0	58.76
Oct 25, 2023 6:00:00 AM PST	20000000048	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-616.06	0	-616.06
Oct 28, 2023 12:38:05 AM PST	20000000048	Order	111-8164770-6309796	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	73394	MarketplaceFacilitator	34.99	3.02	0	0	0	0	0	0	-0.0	0	-3.02	-4.28	-4.08	0	0	26.63
Oct 28, 2023 11:31:13 AM PST	20000000048	Order	111-9262853-4018342	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	NEWARK	NJ	27001	MarketplaceFacilitator	119.97	9.68	0	0	0	0	0	0	-6.0	0	-9.68	-13.77	-11.88	0	0	88.32
Oct 28, 2023 11:51:39 AM PST	20000000048	Order	111-7956372-7946457	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	10207	MarketplaceFacilitator	159.98	8.94	0	0	0	0	0	0	-0.0	0	-8.94	-18.0	-8.19	0	0	133.79
Oct 28, 2023 6:38:33 PM PST	20000000048	Order	111-1102865-2909863	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	43347	MarketplaceFacilitator	34.99	3.13	0	0	0	0	0	0	-0.0	0	-3.13	-3.55	-3.51	0	0	27.93
Oct 29, 2023 6:00:00 AM PST	20000000048	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-528.46	0	-528.46
Oct 31, 2023 6:44:18 PM PST	20000000048	Order	111-9038102-8960796	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	PORTLAND	OR	90739	MarketplaceFacilitator	119.99	11.76	0	0	0	0	0	0	-0.0	0	-11.76	-16.59	-2.89	0	0	100.51
Nov 2, 2023 5:26:11 AM PST	20000000048	Order	111-7944979-1939897	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	SEATTLE	WA	92208	MarketplaceFacilitator	34.99	2.56	0	0	0	0	0	0	-1.75	0	-2.56	-4.92	-4.29	0	0	24.03
Nov 2, 2023 6:00:00 AM PST	20000000048	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-318.28	0	-318.28
Nov 4, 2023 1:14:41 AM PST	20000000048	Order	111-6932348-2110870	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	51353	MarketplaceFacilitator	119.99	9.33	0	0	0	0	0	0	-0.0	0	-9.33	-9.76	-3.65	0	0	106.58
Nov 4, 2023 10:42:44 AM PST	20000000049	Order	111-4143696-2960327	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	DETROIT	MI	59183	MarketplaceFacilitator	239.98	19.52	0	0	0	0	0	0	-12.0	0	-19.52	-33.35	-7.28	0	0	187.35
Nov 5, 2023 3:54:34 AM PST	20000000049	Order	111-8581730-6077267	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	DETROIT	MI	14145	MarketplaceFacilitator	239.98	15.26	0	0	0	0	0	0	-0.0	0	-15.26	-20.66	-8.51	0	0	210.81
Nov 5, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-649.72	0	-649.72
Nov 7, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-620.5	0	-620.5
Nov 7, 2023 10:00:00 AM PST	20000000049	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-99.07	-99.07
Nov 8, 2023 3:07:26 AM PST	20000000049	Order	111-9097744-9389519	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	14901	MarketplaceFacilitator	119.99	10.67	0	0	0	0	0	0	-0.0	0	-10.67	-17.27	-3.39	0	0	99.33
Nov 8, 2023 8:32:15 AM PST	20000000049	Order	111-9659503-3226624	KB-2201-RGB	Mechanical Gaming Keyboard RGB	3	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	78632	MarketplaceFacilitator	359.97	23.58	0	0	0	0	0	0	-0.0	0	-23.58	-37.05	-12.12	0	0	310.8
Nov 9, 2023 1:20:42 AM PST	20000000049	Order	111-2460891-6591674	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	BALTIMORE	MD	78464	MarketplaceFacilitator	79.99	4.46	0	0	0	0	0	0	-8.0	0	-4.46	-8.14	-2.59	0	0	61.26
Nov 9, 2023 5:44:29 PM PST	20000000049	Order	111-6383479-4364763	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	96374	MarketplaceFacilitator	79.99	6.98	0	0	0	0	0	0	-0.0	0	-6.98	-6.53	-4.02	0	0	69.44
Nov 10, 2023 6:07:56 AM PST	20000000049	Order	111-1255965-9624506	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	67817	MarketplaceFacilitator	119.99	10.03	0	0	0	0	0	0	-0.0	0	-10.03	-11.89	-2.81	0	0	105.29
Nov 11, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-339.22	0	-339.22
Nov 11, 2023 11:51:39 AM PST	20000000048	Refund	111-4562439-1189536	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	10207	MarketplaceFacilitator	-159.98	-8.94	0	0	0	0	0	0	0	0	8.94	14.4	0	0	0	-145.58
Nov 12, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-637.65	0	-637.65
Nov 12, 2023 10:02:22 AM PST	20000000049	Order	111-3873517-2195257	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	DETROIT	MI	45527	MarketplaceFacilitator	39.99	2.28	0	0	0	0	0	0	-0.0	0	-2.28	-5.17	-3.07	0	0	31.75
Nov 12, 2023 7:51:42 PM PST	20000000049	Order	111-1902612-2444846	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	27049	MarketplaceFacilitator	119.99	6.17	0	0	0	0	0	0	-6.0	0	-6.17	-17.19	-2.6	0	0	94.2
Nov 14, 2023 11:04:32 AM PST	20000000049	Order	111-6241884-6575607	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	OKLAHOMA CITY	OK	87693	MarketplaceFacilitator	159.98	13.03	0	0	0	0	0	0	-0.0	0	-13.03	-20.53	-6.78	0	0	132.67
Nov 14, 2023 4:42:06 PM PST	20000000049	Order	111-3211157-2558874	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	79924	MarketplaceFacilitator	69.98	3.77	0	0	0	0	0	0	-7.0	0	-3.77	-10.12	-8.06	0	0	44.8
Nov 15, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-553.14	0	-553.14
Nov 16, 2023 6:00:00 AM PST	20000000049	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-378.46	0	-378.46
Nov 18, 2023 8:52:48 AM PST	20000000050	Order	111-4754647-3411249	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	50683	MarketplaceFacilitator	34.99	2.95	0	0	0	0	0	0	-0.0	0	-2.95	-4.54	-3.43	0	0	27.02
Nov 18, 2023 10:08:02 AM PST	20000000050	Order	111-8604827-9179005	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	61390	MarketplaceFacilitator	39.99	2.37	0	0	0	0	0	0	-0.0	0	-2.37	-5.77	-3.16	0	0	31.06
Nov 20, 2023 6:00:00 AM PST	20000000050	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-512.61	0	-512.61
Nov 21, 2023 3:43:51 AM PST	20000000050	Order	111-7806281-2794848	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	46996	MarketplaceFacilitator	59.99	5.3	0	0	0	0	0	0	-0.0	0	-5.3	-7.34	-2.75	0	0	49.9
Nov 21, 2023 9:05:24 AM PST	20000000050	Order	111-3667917-9092903	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	79828	MarketplaceFacilitator	34.99	2.56	0	0	0	0	0	0	-0.0	0	-2.56	-4.25	-2.98	0	0	27.76
Nov 22, 2023 6:00:00 AM PST	20000000050	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-162.84	0	-162.84
Nov 23, 2023 6:00:00 AM PST	20000000050	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-584.5	0	-584.5
Nov 25, 2023 9:29:04 AM PST	20000000050	Order	111-4962012-3903892	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	BALTIMORE	MD	87459	MarketplaceFacilitator	119.99	8.59	0	0	0	0	0	0	-0.0	0	-8.59	-17.83	-3.63	0	0	98.53
